CATE,bedrooms,halls,AREA,floor,subway,school,price,LONG,LAT,NAME,DISTRICT
dongcheng,2,1,61,low,1,1,81968,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,61,low,1,0,81968,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,53.24,middle,1,0,80767,116.4180486,39.96509294,安外花园,和平里
dongcheng,3,1,81,low,1,1,80247,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,56.82,high,1,0,78318,116.4180486,39.96509294,安外花园,和平里
dongcheng,1,1,37.11,high,1,0,75991,116.4180486,39.96509294,安外花园,和平里
dongcheng,1,1,42.3,high,1,1,75651,116.4180486,39.96509294,安外花园,和平里
dongcheng,3,1,74,low,1,0,74325,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,60,high,1,1,75000,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,3,0,65.29,high,1,1,74438,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,2,1,55.59,high,1,1,71596,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,1,1,44.73,low,1,1,71317,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,3,1,88.24,low,1,1,70830,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,3,1,88.24,high,1,1,70830,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,2,1,69.83,middle,1,1,69885,116.4134048,39.95755106,安外西河沿,安定门
chaoyang,1,1,41.84,middle,0,0,62142,116.3868477,39.99877821,安翔里小区,健翔桥
chaoyang,2,1,61.86,high,1,0,56580,116.3868477,39.99877821,安翔里小区,健翔桥
chaoyang,2,1,60.61,low,1,1,61871,116.3920086,39.99607381,安翔南里,健翔桥
dongcheng,2,2,140.5,middle,1,1,92527,116.4112015,39.95264392,安馨园,安定门
dongcheng,2,1,139.78,middle,1,1,89427,116.4112015,39.95264392,安馨园,安定门
dongcheng,5,2,306.65,high,1,1,71744,116.4112015,39.95264392,安馨园,安定门
chaoyang,2,1,62.59,high,1,1,65506,116.4160727,40.0057433,安园,亚运村
chaoyang,3,1,136.64,middle,1,1,51962,116.4160727,40.0057433,安园,亚运村
chaoyang,3,2,136.64,low,1,1,50864,116.4160727,40.0057433,安园,亚运村
chaoyang,2,2,102.57,low,1,1,49723,116.4160727,40.0057433,安园,亚运村
chaoyang,4,1,184.33,high,1,1,48826,116.4160727,40.0057433,安园,亚运村
chaoyang,3,2,136.64,middle,1,1,47571,116.4160727,40.0057433,安园,亚运村
chaoyang,3,1,80,middle,1,0,60000,116.4166751,39.99106436,安苑北里,亚运村
chaoyang,2,1,69.96,middle,1,0,58605,116.4166751,39.99106436,安苑北里,亚运村
chaoyang,2,1,68.69,high,1,0,54594,116.4190206,39.99172837,安苑东里三区,惠新西街
chaoyang,2,1,59.61,high,1,0,55360,116.420228,39.99013821,安苑东里一区,惠新西街
chaoyang,2,1,55.31,high,1,0,57675,116.4150874,39.98805976,安苑里,亚运村
chaoyang,3,1,65.64,high,1,0,53322,116.4150874,39.98805976,安苑里,亚运村
chaoyang,2,1,49.44,low,1,0,73827,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,81.53,middle,1,0,72980,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,49.93,low,1,0,72101,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,62.77,low,1,0,70098,116.4102145,39.97791302,安贞里,安贞
chaoyang,3,1,81.02,middle,1,0,69119,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54.21,middle,1,0,67331,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,53.65,high,1,0,65238,116.4102145,39.97791302,安贞里,安贞
chaoyang,3,1,81.97,high,1,0,64658,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54.61,middle,1,0,63176,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,53.99,middle,1,0,62975,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54,high,1,0,62963,116.4102145,39.97791302,安贞里,安贞
chaoyang,1,1,45.35,middle,1,0,61743,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,63.47,high,1,0,61447,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54.01,low,1,0,61100,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,62.77,high,1,0,61017,116.4102145,39.97791302,安贞里,安贞
chaoyang,3,1,74.95,middle,1,0,60041,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,56.02,high,1,0,59801,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,53.98,middle,1,0,59282,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,59.15,high,1,0,59172,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54.21,high,1,0,59030,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,58.53,low,1,0,58090,116.4102145,39.97791302,安贞里,安贞
chaoyang,1,1,58.56,low,1,0,58061,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,51.91,low,1,0,80910,116.406782,39.97982462,安贞西里,安贞
chaoyang,3,1,71,high,1,0,71831,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,60,low,1,0,71667,116.406782,39.97982462,安贞西里,安贞
chaoyang,3,1,78.54,high,1,0,70029,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,57.15,low,1,0,69117,116.406782,39.97982462,安贞西里,安贞
chaoyang,3,1,76.09,middle,1,0,67026,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,56.99,middle,1,0,66679,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,58,high,1,0,66380,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,65,middle,1,0,66154,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,57.5,middle,1,0,66087,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,42,middle,1,0,65477,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,56.71,low,1,0,65245,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,57.5,middle,1,0,64348,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,65.64,low,1,0,64138,116.406782,39.97982462,安贞西里,安贞
chaoyang,3,1,80.6,middle,1,0,62035,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,38.96,low,1,0,61602,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,38.52,low,1,0,61008,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,49.63,low,1,0,60448,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,59.55,high,1,0,59614,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,57.66,middle,1,0,58967,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,58.16,middle,1,0,57600,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,68.18,high,1,0,56469,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,38.99,middle,1,0,51296,116.406782,39.97982462,安贞西里,安贞
dongcheng,3,1,108.21,low,1,0,80215,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,2,1,65.82,high,1,0,79004,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,1,1,47.6,middle,1,0,78782,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,2,1,65.82,low,1,0,72927,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,2,1,66,high,1,1,72728,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,2,1,65.82,middle,1,1,65330,116.4154082,39.97700664,安贞苑50号院,安贞
chaoyang,3,2,196.31,low,1,0,76410,116.4205047,39.98900171,奥东18,惠新西街
chaoyang,2,2,144.31,high,1,0,69296,116.4205047,39.98900171,奥东18,惠新西街
chaoyang,3,2,196.31,high,1,0,69279,116.4205047,39.98900171,奥东18,惠新西街
chaoyang,2,1,144,low,1,0,61667,116.4205047,39.98900171,奥东18,惠新西街
chaoyang,4,2,204.38,middle,0,1,44036,116.548166,39.96957519,奥林匹克花园二期,东坝
chaoyang,3,2,137.36,middle,0,1,51689,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,2,2,109.79,high,0,1,51007,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,2,2,110.69,middle,0,1,50592,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,3,2,126,low,0,1,48889,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,3,2,136.82,low,0,1,47508,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,4,2,170.94,high,0,1,46801,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,2,1,107.34,low,0,1,46581,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,3,2,139,low,0,1,50360,116.5533108,39.96666805,奥林匹克花园四期,东坝
chaoyang,3,2,224,high,0,1,36608,116.5533108,39.96666805,奥林匹克花园四期,东坝
chaoyang,3,2,139.64,low,0,1,60871,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,144.7,low,0,1,55978,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,164.03,low,0,1,53040,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,143.32,middle,0,1,53029,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,141.87,middle,0,1,52866,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,164.36,middle,0,1,50499,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,139.85,middle,0,1,50054,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,3,221.27,low,0,1,44290,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,134.88,low,1,1,72658,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,144.18,high,1,1,70745,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,127.12,middle,1,1,69226,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,142.97,middle,1,1,68546,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,127.98,high,1,1,67198,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,180.56,low,1,1,64799,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,1,1,76,low,1,1,59211,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,2,2,126.8,middle,1,1,59937,116.3796373,40.01875981,澳林春天二期,奥林匹克公园
chaoyang,2,2,138.26,low,1,1,91133,116.3796373,40.01875981,澳林春天六期,奥林匹克公园
chaoyang,3,2,165.58,low,1,1,86968,116.3796373,40.01875981,澳林春天六期,奥林匹克公园
chaoyang,2,2,134.86,low,1,1,85274,116.3796373,40.01875981,澳林春天六期,奥林匹克公园
chaoyang,3,2,135,middle,1,1,72963,116.3796373,40.01875981,澳林春天三期,奥林匹克公园
chaoyang,6,2,209.4,high,1,1,57307,116.3796373,40.01875981,澳林春天三期,奥林匹克公园
chaoyang,4,2,155.11,middle,1,1,88970,116.3796373,40.01875981,澳林春天四期,奥林匹克公园
chaoyang,3,2,154.65,low,1,1,74362,116.3796373,40.01875981,澳林春天四期,奥林匹克公园
chaoyang,2,2,109.25,low,1,1,64074,116.3796373,40.01875981,澳林春天五期,奥林匹克公园
chaoyang,3,2,108.95,high,1,1,57642,116.3796373,40.01875981,澳林春天一期,奥林匹克公园
chaoyang,2,1,79.27,middle,1,0,64968,116.4675166,40.01878335,澳洲康都,望京
chaoyang,2,2,86.8,middle,1,0,64517,116.4675166,40.01878335,澳洲康都,望京
chaoyang,1,2,57.5,low,1,0,64348,116.4675166,40.01878335,澳洲康都,望京
chaoyang,2,2,112.71,low,1,0,63881,116.4675166,40.01878335,澳洲康都,望京
chaoyang,3,2,130,high,1,0,63847,116.4675166,40.01878335,澳洲康都,望京
chaoyang,1,1,66.54,middle,1,0,63421,116.4675166,40.01878335,澳洲康都,望京
chaoyang,2,2,83,low,1,0,62651,116.4675166,40.01878335,澳洲康都,望京
chaoyang,3,2,91.12,middle,1,0,60909,116.4675166,40.01878335,澳洲康都,望京
chaoyang,3,2,146.71,low,1,0,59301,116.4675166,40.01878335,澳洲康都,望京
chaoyang,1,1,67,low,1,0,55971,116.4675166,40.01878335,澳洲康都,望京
shijingshan,1,1,48.6,high,0,0,41153,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,49.87,low,0,0,40105,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,43,middle,0,0,39535,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,48.6,low,0,0,38066,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,40.4,low,0,0,36634,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,70.35,middle,0,0,36390,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,3,1,49.5,high,0,0,33940,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,78.8,middle,0,0,32995,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,56.6,middle,0,0,31803,116.2402395,39.8962197,八宝山南路29号院,鲁谷
haidian,3,1,80.2,high,1,0,74813,116.2959282,39.92687051,八宝庄,定慧寺
haidian,1,1,45.9,low,1,0,62092,116.2959282,39.92687051,八宝庄,定慧寺
haidian,1,1,44.7,middle,1,0,58166,116.2959282,39.92687051,八宝庄,定慧寺
haidian,1,1,46,middle,1,0,57174,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,63,high,1,0,57143,116.2959282,39.92687051,八宝庄,定慧寺
haidian,3,1,86.43,middle,1,0,55768,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,66.4,low,1,0,54217,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,63,middle,1,0,53651,116.2959282,39.92687051,八宝庄,定慧寺
haidian,4,1,109,high,1,0,53212,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,67.3,low,1,0,53195,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,66.4,low,1,0,53013,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,66.5,middle,1,0,52632,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,66.4,low,1,0,50603,116.2959282,39.92687051,八宝庄,定慧寺
shijingshan,3,1,67,middle,1,0,35075,116.2234251,39.90867526,八场宿舍,鲁谷
shijingshan,7,3,600,low,0,0,50000,116.1936356,39.95923944,八大处山庄,苹果园
shijingshan,2,1,65.3,low,0,0,33691,116.1936356,39.95923944,八大处山庄,苹果园
shijingshan,2,1,65.24,low,0,0,45985,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,57.54,middle,1,0,39973,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,58.95,middle,1,0,39865,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,57.7,high,1,0,39862,116.2073105,39.92086929,八角北里,八角
shijingshan,3,1,68.43,middle,1,0,39457,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,61.3,middle,0,0,39152,116.2073105,39.92086929,八角北里,八角
shijingshan,2,0,55,middle,1,0,38182,116.2073105,39.92086929,八角北里,八角
shijingshan,1,1,44.01,low,0,0,38174,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,59,high,1,0,36950,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,59.88,low,1,0,36741,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,57.46,high,1,1,36548,116.2073105,39.92086929,八角北里,八角
shijingshan,1,1,44,high,0,0,36364,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,58.8,high,1,0,35715,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,59.88,low,1,0,35071,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,59.41,high,1,0,34506,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,69.13,high,0,0,33994,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,57.26,high,1,0,33182,116.2073105,39.92086929,八角北里,八角
shijingshan,2,0,58.41,middle,1,0,32187,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,165.88,low,1,0,28033,116.2073105,39.92086929,八角北里,八角
shijingshan,3,1,184.16,low,0,0,27151,116.2073105,39.92086929,八角北里,八角
shijingshan,1,1,33.46,low,1,0,46324,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,66,low,1,0,42425,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,36,low,1,0,38889,116.2063336,39.92281477,八角北路,八角
shijingshan,3,0,55,low,1,0,38182,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,69,middle,1,0,37682,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,36.65,high,1,0,36835,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,51.31,low,1,0,36056,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,36.3,high,1,0,35813,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,51,middle,1,0,35687,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,36.65,middle,1,0,35471,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50.37,middle,1,0,35339,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50.42,middle,1,0,35304,116.2063336,39.92281477,八角北路,八角
shijingshan,3,0,56.77,high,1,0,35230,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,54,low,1,0,35186,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,37,low,1,0,35136,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50.39,high,1,0,35127,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,51,middle,1,0,34902,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50.39,high,1,0,34730,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,66,middle,1,0,34697,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,56.7,high,1,0,34392,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,56.77,middle,1,0,34350,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50,high,1,0,34000,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,56.55,low,1,0,33599,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,53.99,high,1,0,33340,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,52.5,high,1,0,33334,116.2063336,39.92281477,八角北路,八角
shijingshan,2,0,59,middle,1,0,33051,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,58.9,low,1,0,32938,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,70,high,1,0,32858,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,58.63,high,1,0,32407,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,54.03,high,1,0,32020,116.2063336,39.92281477,八角北路,八角
shijingshan,3,0,57.18,middle,1,0,31480,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,69,high,1,0,31160,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,65,high,1,0,30770,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,65.22,high,1,0,30666,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,68.41,high,1,0,29967,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,40,high,0,0,38000,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,1,1,53,high,0,0,37359,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,2,1,72.71,high,0,0,37134,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,1,1,58.25,middle,0,0,36910,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,1,1,55,middle,0,0,36000,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,2,1,58,high,0,0,31035,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,3,1,69,basement ,0,0,22464,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,2,1,55,basement ,0,0,19091,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,1,0,26.96,high,1,0,38947,116.2042069,39.91634043,八角路小区,八角
shijingshan,2,1,52.72,middle,1,0,34523,116.2042069,39.91634043,八角路小区,八角
shijingshan,2,1,57.46,low,1,0,46120,116.2051359,39.91214442,八角南里,八角
shijingshan,3,1,89.3,low,1,0,40874,116.2051359,39.91214442,八角南里,八角
shijingshan,3,1,80.97,low,1,0,40756,116.2051359,39.91214442,八角南里,八角
shijingshan,1,1,53,high,1,0,40567,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,64.92,high,1,0,40050,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,57.46,high,1,0,39854,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,84.43,high,1,0,37902,116.2051359,39.91214442,八角南里,八角
shijingshan,3,1,90.07,high,1,0,37194,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,62,middle,1,0,36291,116.2051359,39.91214442,八角南里,八角
shijingshan,1,1,55.5,high,1,0,36037,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,57.97,middle,1,0,35881,116.2051359,39.91214442,八角南里,八角
shijingshan,1,1,46.4,middle,1,0,35561,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,79.29,high,1,0,35314,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,56.77,high,1,0,35230,116.2051359,39.91214442,八角南里,八角
shijingshan,3,1,110.9,middle,1,0,35167,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,85.36,low,1,0,34209,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,80.07,high,1,0,33721,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,81.96,middle,1,0,33553,116.2051359,39.91214442,八角南里,八角
shijingshan,1,1,55.77,middle,1,0,33172,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,80.07,high,1,0,32472,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,81.09,high,1,0,29351,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,61.38,high,1,0,43337,116.2044377,39.91664719,八角南路,八角
